_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Geospatial Address,Geospatial Address.1,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Percentage Electrification,Estimated Carbon Emissions Intensity (kg CO2e/sf),Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Log CEI,Log % Electrification
1714,102581,1806659000.0,cummins towers company,855 american legion hwy,855 american legion hwy,855 american legion hwy,,2131.0,915 american legion hw,boston,2131,72457.0,,Multifamily Housing,Multifamily Housing (72457.0),97.4,8.0,7055855.796,4402742.6,233829.659,777583.0,159513.377,,,,,,,,,,,,,,,,,,,,,,,in compliance,393343.036,2025.0,No,No,No,No,No,No,C10021,,37.603232126060874,5.428640931863036,11.190748561439063,4.578826210648489,15.769368439385094,12.882437375266102,1.6916888138270394,3.6270900075009225
1715,102582,1806659000.0,cummins towers company,950 canterbury st,950 canterbury st,950 canterbury st,,2131.0,915 american legion hw,boston,2131,72458.0,,Multifamily Housing,Multifamily Housing (72458.0),84.0,55.0,6085238.012,5054469.4,268442.87,302101.0,61972.999,,,,,,,,,,,,,,,,,,,,,,,in compliance,330415.869,2025.0,No,No,No,No,No,No,C10021,,16.939582726546604,4.5601019763173145,11.190762362632867,4.430816798843313,15.621376398182772,12.70810734913659,1.5173449865037227,2.8296530564852596
1546,102177,1807263000.0,clarendon hill condo tr,12 victoria heights rd,12 victoria heights rd,12 victoria heights rd,,2136.0,1  102 victoria heights rd,boston,2136,163834.0,,Multifamily Housing,Multifamily Housing (163834.0),29.0,74.0,4745942.2,124900.0,6633.439,1354350.0,277831.359,,,,,,,,,,,,,,,,,,,,,,21.77,in compliance,284464.798,2025.0,No,No,No,No,No,No,,,97.37255865652979,1.7362989245211617,12.00660899906896,3.367295829986474,15.372800537226905,12.558364792028305,0.5517557929593441,4.578544432313378
2455,103776,1807581000.0,holland paul ts,491-495 huntington ave,491,495 huntington ave,,2136.0,491  495 huntington av,boston,2136,22320.0,,Multifamily Housing,Multifamily Housing (22320.0),45.9,74.0,1025291.576,451400.0,23973.854,168198.0,34504.138,,,,,,,,,,,,,,,,,,,,,,48.88,in compliance,58477.992,2030.0,No,No,No,No,No,No,,,55.975960315507365,2.6199817204301072,10.013238416495247,3.8264651170664994,13.840487594492567,10.976405757308841,0.963167340813593,4.024922318487852
1679,102514,1807893000.0,country manor condo tr,116-120 bradlee st,116,120 bradlee st,,2136.0,120  116 bradlee st,boston,2136,24957.0,,Multifamily Housing,Multifamily Housing (24957.0),51.3,92.0,1280992.456,967300.0,51373.303,91938.0,18860.161,,,,,,,,,,,,,,,,,,,,,,50.67,in compliance,70233.464,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,24.489312581868948,2.8141789477901993,10.124909622951998,3.937690752176724,14.063145691712428,11.159580171587557,1.034670548635559,3.1982368012303515
3566,105290,1808728010.0,residences at fairmount,11 nott st,11 nott st,11 nott st,,2136.0,11 nott st,boston,2136,35318.0,,Multifamily Housing,Multifamily Housing (35318.0),45.2,66.0,1595985.132,735100.0,39041.161,252311.0,51759.079,,,,,,,,,,,,,,,,,,,,,,169.28,in compliance,90800.24,2030.0,No,No,No,No,No,No,,,53.943045043981016,2.5709338014610115,10.47214802797307,3.8110970868381857,14.283001741159024,11.416417207757698,0.9442691797846281,3.987928768546478
3588,105324,1809143010.0,riley house non-profit,39 maple st,39 maple st,39 maple st,,2136.0,39 maple st,boston,2136,46834.0,,Multifamily Housing,Multifamily Housing (46834.0),30.8,85.0,1444762.063,606114.3,32190.73,245793.6,50422.099,,,,,,,,,,,,,,,,,,,,,,25.13,in compliance,82612.829,2025.0,No,No,No,No,No,No,,,58.050017627020154,1.763949886834351,10.754364713861957,3.427514689979529,14.183455203686611,11.321920262218955,0.5675555483569973,4.061305011796225
478,100683,1809255000.0,blake estates associates  lp,1344 hyde park ave,1344 hyde park ave,1344 hyde park ave,,2136.0,1344 hyde park av,boston,2136,187533.0,,Multifamily Housing,Multifamily Housing (187533.0),45.9,94.0,8603056.528,5999550.4,318636.122,763044.0,156530.846,,,,,,,,,,,,,,,,,,,,,,31.43,in compliance,475166.968,2025.0,No,No,No,No,No,No,,,30.26390186006691,2.533777884425674,12.14171010890642,3.8264651170664994,15.967628108313038,13.071421532830005,0.9297114239235847,3.409955644530959
337,100467,1809783000.0,atj neponset ii lps,70-72 sierra rd,70,72 sierra rd,,2136.0,72  70 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),34.4,88.0,991245.204,,,197517.0,40518.637,,,,,,,,,,317317.2,23548.109,,,,,,,,,,,32.22,in compliance,64066.746,2030.0,No,No,No,No,No,No,,,67.9910105824835,2.2220708240843505,10.269241160408065,3.5380565643793527,13.806717213584054,11.067680725142898,0.7984395647348326,4.2193754991208525
338,100468,1809784000.0,atj neponset ii lps,60-62 sierra rd,60,62 sierra rd,,2136.0,62  60 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),41.7,73.0,1202439.256,,,225238.0,46205.323,,,,,,,,,,433927.2,32201.738,,,,,,,,,,,45.99,in compliance,78407.061,2030.0,No,No,No,No,No,No,,,63.91556478758208,2.719445789400666,10.269241160408065,3.730501128804756,13.999862764925226,11.26966926605851,1.0004281056504467,4.157562912122946
339,100469,1809785000.0,atj neponset iii lp,30-42 sierra rd,30,42 sierra rd,,2136.0,42  30 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),39.7,79.0,1143242.184,,,193607.0,39716.54,,,,,,,,,,482655.1,35817.835,,,,,,,,,,,46.57,in compliance,75534.375,2025.0,No,No,No,No,No,No,,,57.784442727491246,2.619810453662597,10.269241160408065,3.681351187693145,13.94937880484703,11.232343129633671,0.963101969225606,4.056719582485276
340,100470,1809785000.0,atj neponset iii lp,40 sierra rd,40 sierra rd,40 sierra rd,,2136.0,42  30 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),40.9,76.0,1178762.096,,,216883.0,44491.379,,,,,,,,,,438757.3,32560.179,,,,,,,,,,,53.72,in compliance,77051.558,2025.0,No,No,No,No,No,No,,,62.780889456934155,2.672431950610433,10.269241160408065,3.711130063048756,13.979975374595075,11.252230061179779,0.9829889007717137,4.139650719152472
341,100471,1809798000.0,atj neponset iii lp,15-31 riley rd,15,31 riley rd,,2136.0,15  31 riley rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),41.0,78.0,1180876.9,,,208075.0,42684.506,,,,,,,,,,470925.0,34947.344,,,,,,,,,,,56.64,in compliance,77631.85,2030.0,No,No,No,No,No,No,,,60.12338045142555,2.6925586154273033,10.269241160408065,3.713572066704308,13.981767856046536,11.259733060108946,0.9904918997008808,4.096398791704308
342,100472,1809798000.0,atj neponset iii lp,25 riley rd #1,25 riley rd #1,25 riley rd #1,,2136.0,15  31 riley rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),40.2,72.0,1160060.688,,,214399.0,43981.811,,,,,,,,,,428531.3,31801.308,,,,,,,,,,,48.18,in compliance,75783.119,2030.0,No,No,No,No,No,No,,,63.062351428462506,2.6284378121531633,10.269241160408065,3.6938669956249757,13.963982878955427,11.23563084234265,0.9663896819345841,4.144123942169923
333,100463,1809798002.0,atj neponset i lp mass lp,75-77 sierra rd,75,77 sierra rd,,2136.0,75  77 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),40.4,75.0,1165193.604,,,223042.0,45754.836,,,,,,,,,,404174.3,29993.775,,,,,,,,,,,38.31,in compliance,75748.611,2030.0,No,No,No,No,No,No,,,65.31556281182607,2.6272409475582688,10.269241160408065,3.6988297849671046,13.968397814865945,11.235175386569834,0.9659342261617697,4.17923033578613
334,100464,1809798003.0,atj neponset i lp mass lp,85-87 sierra rd,85,87 sierra rd,,2136.0,85  87 sierra rd,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),36.5,88.0,1052243.324,,,185752.0,38105.165,,,,,,,,,,418457.5,31053.731,,,,,,,,,,,43.57,in compliance,69158.896,2030.0,No,No,No,No,No,No,,,60.234517277868704,2.3986853496115423,10.269241160408065,3.597312260588446,13.866434942112809,11.144161976685433,0.8749208162773684,4.09824556470594
335,100465,1809801000.0,atj neponset i lp mass lp,276-278 neponset valley pkwy,276,278 neponset valley pkwy,,2136.0,278  276 neponset valley pw,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),36.5,85.0,1053609.552,,,201271.0,41288.733,,,,,,,,,,366872.9,27225.638,,,,,,,,,,,38.31,in compliance,68514.371,2030.0,No,No,No,No,No,No,,,65.18229085398421,2.3763308476692564,10.269241160408065,3.597312260588446,13.867732495429337,11.13479879786673,0.8655576374586665,4.177187819370252
336,100466,1809802000.0,atj neponset i lp mass lp,270-272 neponset valley pkwy,270,272 neponset valley pkwy,,2136.0,272  270 neponset valley pw,boston,2136,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),45.8,65.0,1319663.46,,,231230.0,47434.522,,,,,,,,,,530706.7,39383.744,,,,,,,,,,,60.39,in compliance,86818.266,2030.0,No,No,No,No,No,No,,,59.787322178337796,3.01117737236404,10.269241160408065,3.824284091120139,14.092887307510663,11.371572316297534,1.1023311558894702,4.090793634773898
4247,106283,1810591000.0,,745 truman pkwy,745 truman pkwy,745 truman pkwy,,2136.0,735  745 truman hw,boston,2136,49805.0,,Multifamily Housing,Multifamily Housing (49805.0),30.6,92.0,1523721.684,617300.0,32784.803,265657.0,54496.877,,,,,,,,,,,,,,,,,,,,,,26.69,in compliance,87281.68,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,59.48996736532628,1.7524682260817186,10.815870659579266,3.4210000089583352,14.236666376504047,11.376895868717671,0.5610252091384054,4.085807682625555
2192,103299,1811022000.0,geraghty margaret a,605 truman pkwy,605 truman pkwy,605 truman pkwy,,2136.0,605 truman hw,boston,2136,66410.0,,Multifamily Housing,Multifamily Housing (66410.0),63.1,60.0,4189902.132,,,240611.0,49358.941,,,,,,,,,,3368937.4,250008.844,,,,,,,,,,,52.99,in compliance,299367.785,2025.0,Yes,No,No,No,Yes,Yes,,,19.5947494186005,4.507872082517693,11.103602926534759,4.144720769547168,15.24818793410763,12.609428146648133,1.5058252201133744,2.9752616435422947
206,100264,1811776000.0,,1409 river st,1409 river st,1409 river st,,2136.0,1409 river st,boston,2136,22540.0,0.0,Multifamily Housing,"Multifamily Housing (22540.0),Parking (19200.0)",85.2,42.0,1919598.2,1348600.0,71624.146,167350.0,34330.179,,,,,,,,,,,,,,,,,,,,,,29.01,pending revisions,105954.325,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,29.74702218933108,4.700724267968057,10.023046787593767,4.44500143383527,14.467626451270435,11.570763384005334,1.5477165964115658,3.3927290325055863
2195,103302,1812141000.0,geraghty thomas j jr,1600-1608 river st,1600,1608 river st,,2136.0,1600  1608 river st,boston,2136,66954.0,,Multifamily Housing,Multifamily Housing (66954.0),45.2,89.0,3023473.468,2311000.1,122737.215,208814.0,42836.104,,,,,,,,,,,,,,,,,,,,,,28.1,in compliance,165573.319,2025.0,Yes,No,No,No,Yes,Yes,,,23.565766250011624,2.4729414075335305,11.111761095413756,3.8110970868381857,14.921916883396442,12.017169390802776,0.9054082953890195,3.159795076291418
5545,108111,1812339010.0,,110 edgemere rd,110 edgemere rd,110 edgemere rd,,2136.0,,,2136,125154.0,0.0,Multifamily Housing,"Multifamily Housing (125154.0),Parking (40100.0),Swimming Pool (0.0)",30.1,100.0,3763796.852,1900432.0,100931.944,546121.0,112031.262,,,,,,,,,,,,,,,,,,,,,,53.18,pending revisions,212963.206,2025.0,No,No,No,No,No,No,,,49.50975951743529,1.7016092653850456,11.737300257995182,3.40452517175483,15.140938806923783,12.268874687985944,0.5315744299907618,3.9021698121091677
3034,104540,1900029010.0,nate smith housing corp,153-159 lamartine st,153,159 lamartine st,,2130.0,155 lamartine st,boston,2130,50426.0,,Multifamily Housing,Multifamily Housing (50426.0),47.8,79.0,2410473.996,1859494.0,98757.726,161483.0,33126.623,,,,,,,,,,,,,,,,,,,,,,25.53,in compliance,131884.349,2025.0,No,No,No,No,No,No,,,22.85874974649592,2.6154037401340577,10.828262194058594,3.86702563949741,14.695333964966265,11.78968067359068,0.9614184795320877,3.129333965116682
3431,105072,1900520010.0,,82 green st,82 green st,82 green st,,2130.0,82 green st,boston,2130,29600.0,0.0,Multifamily Housing,"Multifamily Housing (29600.0),Parking (10000.0)",77.3,67.0,2286884.849,1663999.0,88374.987,182557.4,37449.825,,,,,,,,,,,,,,,,,,,,,,67.05,in compliance,125824.812,2025.0,No,No,No,No,No,No,,,27.23850449585973,4.250838243243243,10.295529640312152,4.3476939555933765,14.642701121496813,11.74264583750476,1.447116197192608,3.3046315787411453
3476,105151,1900914000.0,pondview jp lp,560-568 centre st,560,568 centre st,,2130.0,560  568 centre st,boston,2130,56278.0,,Multifamily Housing,Multifamily Housing (56278.0),64.8,70.0,3645473.388,2923753.5,155280.548,211524.0,43392.033,,,,,,,,,,,,,,,,,,,,,,61.36,in compliance,198672.581,2025.0,No,No,No,No,No,No,,,19.79857044014718,3.530199740573581,10.938058973994185,4.1713056033582285,15.108996788243124,12.199413427070484,1.2613544530762992,2.985609735101378
4045,106013,1901237000.0,sumner hill house condo tr,76 elm st,76 elm st,76 elm st,,2130.0,76 elm st,boston,2130,75400.0,,Multifamily Housing,Multifamily Housing (75400.0),50.5,84.0,3805702.959,2427511.2,128925.12,403924.9,82861.154,,,,,,,,,,,,,,,,,,,,,,32.22,in compliance,211786.274,2025.0,No,No,No,No,No,No,,,36.215447248073055,2.808836525198939,11.230562553996048,3.9219733362813143,15.152011278337982,12.263332903628264,1.0327703496322167,3.589485747372855
1084,101546,1901313000.0,bynner estates condo tr,2 greenough ave,2 greenough ave,2 greenough ave,,2130.0,2 greenough av,boston,2130,20360.0,,Multifamily Housing,Multifamily Housing (20360.0),97.5,,1985973.8,298800.0,15869.268,49125.0,10077.503,,,,,,,,,,1519559.3,112766.496,,,,,,,,,,,20.95,in compliance,138713.267,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,8.44028600729778,6.813028831041257,9.921327470664458,4.579852378003801,14.50161993115381,11.840164254215898,1.9188367835514393,2.1330161951543003
3782,105645,1901395000.0,,9-11 seaverns ave,9,11 seaverns ave,,2130.0,9  11 seaverns av,boston,2130,20336.0,,Multifamily Housing,Multifamily Housing (20336.0),25.3,99.0,515219.424,161900.0,8598.509,103552.0,21242.657,,,,,,,,,,,,,,,,,,,,,,1521.1,pending revisions,29841.166,2030.0,No,No,No,No,No,No,,,68.57951007685611,1.4674058811959088,9.920147993429236,3.2308043957334744,13.152348154924937,10.303644128621311,0.3834961351920755,4.22799380318972
2543,103910,1901499000.0,jamaica house condo tr,804 centre st,804 centre st,804 centre st,,2130.0,804 centre st,boston,2130,23305.0,,Multifamily Housing,Multifamily Housing (23305.0),51.7,96.0,1203707.596,934900.0,49652.539,78783.0,16161.545,,,,,,,,,,,,,,,,,,,,,,44.65,in compliance,65814.084,2030.0,No,No,No,No,No,No,,,22.332617518017226,2.8240327826646645,10.05642320880684,3.9454577815143836,14.000917014890408,11.09458913696276,1.0381659281559197,3.1060482787771337
2545,103912,1901974000.0,,539-551 centre st,539,551 centre st,,2130.0,539  551 centre st,boston,2130,125000.0,,Multifamily Housing,Multifamily Housing (125000.0),69.4,72.0,8678803.02,,,661210.0,135640.619,,,,,,,,,,6422754.5,476632.611,,,,,,,,,,,25.38,in compliance,612273.23,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,25.996069922324384,4.89818584,11.736069016284437,4.239886867512759,15.976394176205668,13.324933916111783,1.5888648998273458,3.257945369762459
2759,104174,1902115000.0,mansion house,332 jamaicaway,332 jamaicaway,332 jamaicaway,,2130.0,332 jamaicaway st,boston,2130,20000.0,,Multifamily Housing,Multifamily Housing (20000.0),103.1,33.0,2061662.966,1683253.4,89397.588,110905.5,22751.154,,,,,,,,,,,,,,,,,,,,,,30.67,in compliance,112148.742,2030.0,No,No,No,No,No,No,,,18.35538631026658,5.6074371,9.903487552536127,4.635699391022914,14.539023480151132,11.627581322765513,1.7240937702293853,2.909923063323158
1086,101549,1902190000.0,cabot estate condo tr,207 perkins st,207 perkins st,207 perkins st,,2130.0,175  309 perkins st,boston,2130,315739.0,,Multifamily Housing,"Multifamily Housing (315739.0),Swimming Pool (0.0)",30.8,59.0,9735261.104,,,2776692.0,569610.597,,,,,,,,,,,,,,,,261188.0,16781.329,,,,,25.88,in compliance,586391.926,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,97.32137131799314,1.8572046088699843,12.662671201917847,3.427514689979529,16.091265017589517,13.281743660701261,0.6190724587834151,4.578018608629787
2040,103005,1903232000.0,florence apartments lp mass lp,92-106 fawndale rd,92,106 fawndale rd,,2131.0,84  166 fawndale rd,boston,2131,28161.0,,Multifamily Housing,Multifamily Housing (28161.0),72.9,73.0,2051980.292,1684368.0,89456.784,107741.0,22101.989,,,,,,,,,,,,,,,,,,,,,,60.39,in compliance,111558.773,2030.0,No,No,No,No,No,No,,,17.915788693646967,3.961463477859451,10.2456933210051,4.289088639014612,14.534315880938177,11.622306843115146,1.3766135221100448,2.8856823739936837
2041,103006,1903232000.0,florence apartments lp mass lp,108-130 fawndale rd,108,130 fawndale rd,,2131.0,84  166 fawndale rd,boston,2131,41652.0,,Multifamily Housing,Multifamily Housing (41652.0),72.0,74.0,2998549.696,2491158.0,132305.401,148708.0,30505.959,,,,,,,,,,,,,,,,,,,,,,60.38,in compliance,162811.36,2030.0,No,No,No,No,No,No,,,16.921980745454352,3.908848554691251,10.637104665649787,4.276666119016055,14.913639295073503,12.000347508985923,1.3632428433361372,2.8286134126606473
2042,103007,1903232000.0,florence apartments lp mass lp,132-154 fawndale rd,132,154 fawndale rd,,2131.0,84  166 fawndale rd,boston,2131,41481.0,,Multifamily Housing,Multifamily Housing (41481.0),76.1,59.0,3157165.344,2481463.1,131790.505,198037.0,40625.31,,,,,,,,,,,,,,,,,,,,,,60.4,in compliance,172415.815,2030.0,No,No,No,No,No,No,,,21.403121975673127,4.156500928135773,10.632990770056727,4.33204826486764,14.965185139941239,12.05766436734314,1.424673597286412,3.0635367981010715
2043,103008,1903232000.0,florence apartments lp mass lp,156-166 fawndale rd,156,166 fawndale rd,,2131.0,84  166 fawndale rd,boston,2131,21474.0,,Multifamily Housing,Multifamily Housing (21474.0),74.3,,1595000.388,1284853.0,68238.543,90899.0,18647.021,,,,,,,,,,,,,,,,,,,,,,60.41,in compliance,86885.564,2030.0,No,No,No,No,No,No,,,19.44582742320938,4.046081959579026,9.97459817999408,4.308110951723713,14.28238453746124,11.372347175474413,1.3977489954803317,2.9676325186802552
5408,107945,1903432000.0,,105 brookway rd,105 brookway rd,105 brookway rd,,2131.0,,,,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),81.5,,4161868.668,3219000.0,170961.09,276339.0,56688.182,,,,,,,,,,,,,,,,,,,,,,89.84,in compliance,227649.272,2025.0,,,,,,,,,22.655931603510172,4.457680236542717,10.84093293848268,4.400603020246817,15.241474730416222,12.335561442866315,1.4946285043836347,3.1204216985938893
1497,102116,1903515000.0,city of boston,10-20 brookway terrace,10,20 brookway terrace,,2131.0,170  40 brookway rd,boston,2131,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),86.5,,4418028.28,3516100.2,186740.082,264340.0,54226.708,,,,,,,,,,,,,,,,,,,,,,84.44,in compliance,240966.79,2025.0,No,No,No,No,No,No,,,20.41561696386425,4.718455227241575,10.84093293848268,4.460144413937834,15.301204064028177,12.39241440214751,1.5514814636648298,3.0163001454201686
1498,102117,1903515000.0,city of boston,2-6 brookway terrace,2,6 brookway terrace,,2131.0,170  40 brookway rd,boston,2131,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),70.4,,3596623.284,2752300.0,146174.653,247457.0,50763.329,,,,,,,,,,,,,,,,,,,,,,60.86,in compliance,196937.982,2025.0,No,No,No,No,No,No,,,23.47647601310474,3.8563116959407857,10.84093293848268,4.254193263163997,15.095505986584287,12.190644145973627,1.3497112074909465,3.15599889907532
1499,102118,1903515000.0,city of boston,120-130 brookway rd,120,130 brookway rd,,2131.0,170  40 brookway rd,boston,2131,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),85.1,,4347518.776,3417499.7,181503.409,272573.0,55915.625,,,,,,,,,,,,,,,,,,,,,,69.5,in compliance,237419.034,2025.0,No,No,No,No,No,No,,,21.392891206917703,4.648985372731011,10.84093293848268,4.443827035579329,15.28511584400516,12.377581934860304,1.5366489963776238,3.063058680248987
1500,102119,1903515000.0,city of boston,80-110 brookway rd,80,110 brookway rd,,2131.0,170  40 brookway rd,boston,2131,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),82.5,,4215543.212,3211900.0,170584.009,294151.0,60342.136,,,,,,,,,,,,,,,,,,,,,,72.98,in compliance,230926.145,2025.0,No,No,No,No,No,No,,,23.80920522396486,4.5218458360257685,10.84093293848268,4.412798293340635,15.25428901703364,12.349853219768319,1.5089202812856388,3.170072280015772
1501,102120,1903515000.0,city of boston,40-50 brookway rd,40,50 brookway rd,,2131.0,170  40 brookway rd,boston,2131,51069.0,,Multifamily Housing,Multifamily Housing (51069.0),78.7,,4016778.22,3122800.1,165851.913,262010.0,53748.731,,,,,,,,,,,,,,,,,,,,,,64.11,in compliance,219600.644,2025.0,No,No,No,No,No,No,,,22.25707700386804,4.300077228847246,10.84093293848268,4.365643155423357,15.205990701461284,12.299565921217948,1.4586329827352682,3.1026600256290515
3681,105440,1904205100.0,roslindale senior housing cp,120 poplar st,120 poplar st,120 poplar st,,2131.0,114  110 poplar st,boston,2131,82142.0,,Multifamily Housing,Multifamily Housing (82142.0),33.1,89.0,2717766.168,1241772.5,65950.537,432589.0,88741.307,,,,,,,,,,,,,,,,,,,,,,31.89,in compliance,154691.844,2025.0,No,No,No,No,No,No,,,54.31146261697081,1.8832247084317404,11.316204735887123,3.4995332823830174,14.815320839087278,11.949190313775086,0.6329855778879624,3.9947353025802905
293,100413,1904600000.0,arborview place condo trust,391 hyde park ave,391 hyde park ave,391 hyde park ave,,2131.0,391 hyde park av,boston,2131,37056.0,19113.0,Multifamily Housing,"Multifamily Housing (37056.0),Parking (19113.0)",42.3,100.0,1567188.796,1144500.0,60784.395,123883.0,25413.359,,,,,,,,,,,,,,,,,,,,,,20.41,in compliance,86197.754,2030.0,No,No,No,No,No,No,,,26.972332850317287,2.3261483700345424,10.520185560932667,3.744787086052232,14.264793996531273,11.364399400627875,0.8442138396952075,3.294811631383366
203,100261,1905052050.0,a.o. flats at forest hills  llc,93  95 hyde park av,93  95 hyde park av,93  95 hyde park av,,2130.0,93  95 hyde park av,boston,2130,61830.0,14700.0,Multifamily Housing,"Multifamily Housing (60168.0),Parking (14700.0),Retail Store (1662.0)",57.4,,3550090.446,1533278.4,81432.416,591093.8,121256.982,,,,,,,,,,,,,,,,,,,,,,43.97,in compliance,202689.398,2025.0,No,No,No,No,No,No,,,56.81265703927365,3.278172375869319,11.032143962552615,4.050044303325521,15.082483638873525,12.219430027174809,1.187286064622195,4.039759136101511
2504,103855,1905063000.0,hyde park ave venture llc,253-261 hyde park ave,253,261 hyde park ave,,2130.0,253  261 hyde park av,boston,2130,32240.0,,Multifamily Housing,Multifamily Housing (32240.0),59.7,71.0,1924079.291,1445418.0,76766.15,140287.6,28778.598,,,,,,,,,,,,,,,,,,,,,,49.54,in compliance,105544.748,2025.0,No,No,No,No,No,No,,,24.87851392502722,3.2737204714640202,10.380963196620565,4.089332020398556,14.46995812089708,11.56689029363014,1.1859270970095743,3.2140045363856107
2763,104182,2002294000.0,,26-30 bellevue st,26,30 bellevue st,,2132.0,26  30 bellevue st,boston,2132,36210.0,,Multifamily Housing,Multifamily Housing (36210.0),69.9,55.0,2532293.056,39000.0,2071.29,61588.0,12634.162,,,,,,,,,,2283154.8,169432.918,,,,,,,,,,,21.09,in compliance,184138.37,2030.0,No,No,No,No,No,No,,,8.298703568375618,5.085290527478597,10.497090602759688,4.247065649239764,14.744635796465012,12.123442764842194,1.6263521620825063,2.116099306021345
4014,105975,2002929000.0,,14 heron st,14 heron st,14 heron st,,2132.0,4925 washington st,boston,2132,35591.0,,Multifamily Housing,Multifamily Housing (35591.0),64.7,56.0,2303897.328,1619300.0,86001.023,200644.0,41160.11,,,,,,,,,,,,,,,,,,,,,,37.38,in compliance,127161.133,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,29.716056192240174,3.5728451855806242,10.479848075889779,4.169761201506855,14.650112737304982,11.753210325019648,1.2733622491298684,3.391687512263683
4015,105976,2002929000.0,,4925 washington st,4925 washington st,4925 washington st,,2132.0,4925 washington st,boston,2132,32886.0,,Multifamily Housing,Multifamily Housing (32886.0),124.2,7.0,4085032.928,3607799.9,191610.253,139869.0,28692.727,,,,,,,,,,,,,,,,,,,,,,40.45,in compliance,220302.98,2025.0,No,No,No,No,No,No,,,11.682990486533479,6.6989898437024875,10.400802314274172,4.821893169499378,15.222840346953667,12.30275905970757,1.9019567454333985,2.458133979434712
4446,106534,2002962010.0,,4945 washington st,4945 washington st,4945 washington st,,2132.0,4945 washington st,boston,2132,34701.0,,Multifamily Housing,Multifamily Housing (34701.0),70.1,52.0,2431629.54,1926500.0,102316.415,148045.0,30369.951,,,,,,,,,,,,,,,,,,,,,,18.73,pending revisions,132686.366,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,20.774206697209312,3.8237043889225095,10.454523783963511,4.249922794040544,14.704072183162582,11.795743472012482,1.3412196880489715,3.0337121545592067
403,100563,2003041000.0,bc rockingham glen llc,30 rockingham ave,30 rockingham ave,30 rockingham ave,,2132.0,30  40 rockingham av,boston,2132,142900.0,,Multifamily Housing,Multifamily Housing (142900.0),59.8,87.0,8545763.552,6648187.6,353085.243,556147.7,146266.845,,,,,,,,,,,,,,,,,,,,,,35.59,in compliance,499352.088,2025.0,No,No,No,No,No,No,,,22.20584928436129,3.494416291112666,11.869900363917958,4.091005660956586,15.960946227122564,13.121066713098406,1.2511663491804463,3.1003557354506737
